user_id,item_id
18382879,129504086
31182685,73233753
42096946,395074329
20231406,352931589
45629939,184931760
136757115,244586231
44691722,31258704
11366706,233101284
102681517,188563767
39759851,16008761
26412532,357375905
136592694,101452525
12350817,208604907
116159885,384236071
113010458,86463202
130797629,43125253
6357161,372332367
20462589,49483732
49221063,39475027
130797629,187633154
2048794,349017358
14083845,123509275
56993964,308089680
25438534,298471056
42096946,403867251
120305341,143215991
2961442,351334128
43205692,378730350
50845861,398684530
35482754,307600160
56818905,192196843
107447408,328689347
24273163,8851276
136903092,27791500
39329021,383830351
120430102,238390216
130797629,133801038
48362340,118448109
142014633,392406846
135567210,23384815
11436462,154454692
26412532,319618270
46729748,400840831
36375425,285705316
25286173,330209848
112201231,305849282
39329021,206358562
56818905,125153280
116340014,54198076
135567210,56262444
115537643,357213564
42096946,386923481
130797629,350606029
42096946,120214329
54041681,241195323
130205933,94874554
121923944,80225661
5683394,87433281
33253837,311262304
26412532,269767436
105906755,63840223
130507850,264647139
18176035,282958866
134116374,310599523
121262927,242850512
18488008,382134731
42096946,192410537
36639152,188829201
35520386,281214205
23579299,148430748
42096946,347300442
111311287,344702101
134116374,174227711
115537643,272990629
135378246,372797306
138961180,243088323
39329021,179222099
5708087,298172271
112631605,206607870
19950899,214033234
42096946,70772681
43205692,239345359
57380691,303002557
122645273,33222349
36375425,74196434
2854798,183548496
104550352,167226076
12506484,317247542
25068286,294122948
32679361,135707416
112647019,57221835
115537643,349595589
136286592,159396014
43205692,311213714
48967362,68940123
136286592,282093572
135567210,286681441
29201000,82160787
17562880,392337274
317091,256677806
40528453,112501186
23579299,190856333
140892989,346234000
35520386,184803032
119178861,111615598
26412532,305683204
11366706,314994124
130797629,387630320
115537643,103011981
116523407,360817002
39329021,167169765
115537643,244354451
54041681,146662167
6357161,32243732
2961442,267909918
25286173,160598516
116340014,355845192
60064811,283504687
114099881,342049652
116523407,119930041
104900356,108771067
136948968,140883116
32384032,319984203
60268781,156990255
124956647,321594892
120305341,98445367
18959614,61535141
17562880,375360011
116340014,117719102
59472933,115152156
38974214,322550392
121883405,349199984
47688515,183873984
44142824,280668731
46729748,121219488
54041681,380792122
39329021,328376598
61432703,221058293
18488008,163689973
139834975,224610957
61432703,222415521
132626507,297242296
134116374,56943774
35520386,327479309
25286173,278155255
122630648,334485827
55476491,184752983
5525891,3920363
116159885,167266859
138487774,282632922
120305341,127861086
136286592,341533485
50142094,99521373
4957823,204764748
112141018,33069267
20612499,115992351
135378246,154200932
120305341,286385973
54041681,154726
17219776,128702084
39329021,211482582
136286592,115214235
51813809,118729930
42096946,35946273
13773861,121716939
115537643,246166063
40528453,66985938
120305341,189099117
130797629,92210758
20612499,336941305
104550352,83931547
115537643,268626892
26037919,83998781
141227570,263152606
5369231,172143549
130205933,373899764
61432703,215191302
23730268,237583921
135200142,127213733
20231406,101153891
136286592,91500364
23749054,299809379
126376929,17887584
49060518,309632381
23730268,369154105
135378246,335006730
60196916,64007538
40528453,319719400
128008896,137318721
26412532,267394734
17562880,230261439
20501826,344294537
36656480,63093626
64151780,137377762
130979492,211722381
132999185,302909467
30293799,252876827
121923944,73681123
120305341,66795195
116159885,318639641
132626507,286175221
23730268,64716217
27951998,114159376
36901706,302608469
42096946,306706132
103490614,79590796
54041681,278129435
127367034,230542910
112619968,95867699
43205692,210060973
43205692,144223786
42096946,129509881
127367034,203474800
50142094,49242654
41686678,385753960
36639152,366484499
61432703,295094478
105906755,238973707
134979525,338630082
4320107,28837902
54004679,202315893
46729748,310695911
5683394,262027557
127414902,205442734
53667812,128267492
42096946,35171962
124353107,238714300
61432703,56593125
63503114,340570491
5865371,258512120
40528453,24106739
132626507,219479376
51813809,50608981
49221063,76942520
64019348,242959465
42096946,5577451
20231406,75125844
107002409,96442827
30009492,196793876
36656480,31123422
18959614,89867174
124675478,331422928
116340014,265274856
124956647,307830817
136592694,91878490
135378246,154370452
30591498,220401889
130797629,192716051
31182685,134493168
132626507,351696515
17562880,389880109
126674457,229937058
120305341,22022092
110883802,293003214
11594934,55559718
23579299,259139642
134998335,11372526
137640381,373435069
48362340,57434964
108809234,278950351
132626507,104286227
22716240,392815586
54041681,339102108
24360931,181797452
120305341,26257029
120305341,273501352
