user_id,item_id
20629176,161893703
3537091,84054675
24435637,209722199
115782971,231967152
109706751,191564843
63544259,348879749
29396660,167970795
120636580,302118304
117689099,165046098
105679988,95208569
133833968,43228223
111609931,351813226
48790890,114541480
108349460,306593138
126770922,326245564
114686525,281430141
48144054,149698262
124853693,257202248
104558731,100962653
135347670,323916073
122736404,101168117
29396660,404385558
49874787,377969633
43259809,35124424
4419902,225192953
135378246,112189655
41558392,304220562
102225973,37909964
30020265,131633984
126376929,58325711
6401657,217244793
190518,318168265
104068372,83852367
105374945,129646537
10650588,352008414
105258653,216915805
21350424,181934301
49509918,70338519
33382018,274230363
108870476,379266039
63353432,202609298
27275005,254217577
105258653,30392527
29194001,396617875
17562880,213582398
19450199,176281955
119934054,292693699
100714423,194950011
35702135,100793301
135200142,105155549
28115180,299051005
6525359,658439
138868201,17093827
111402076,297989668
126376929,52728742
137640381,266260140
15459124,69195600
55988786,352441991
48790890,38374967
108810920,340699866
107264414,167041439
119934054,376887808
138404221,322989669
40857925,313488886
135347670,144410340
51758507,91600606
42853003,148612747
126376929,111219479
137334222,373711636
59556336,108821502
29396660,399305970
34710466,43724998
59556336,297576124
18870787,328753435
14605371,252306318
39042380,119946064
111613774,381177419
57817641,159924395
1999096,321602778
51020539,97431013
3951253,275992774
23730268,214958914
47671268,211374718
141511889,354653186
21100698,17930069
121857893,366903444
105223232,401018324
18488008,382134731
28432601,322198647
19258427,336636202
31256146,29222149
11020158,1341150
133629062,146222424
23791087,61018083
62096384,330109560
10345350,103412949
100468048,255027569
112896793,355937939
49860627,259006177
59556336,313792329
5369231,181776844
103391650,326278995
119571135,111960663
19258427,169642296
20629176,43116505
45850880,335266981
4412198,16919167
65156859,78558018
20629176,341440312
62677190,51341142
50886778,320313798
50815276,355261504
135378246,167349742
22618806,30286142
5369231,160830027
186960,178654862
130346108,144171702
100923841,81296097
20752626,259735746
16830811,204996133
117909654,360728823
16077718,217396054
48144054,331042991
61763771,156579976
17562880,106949192
3590671,125627837
4068692,71691689
140619032,323977647
43294132,190872716
20629176,358007742
48790890,81650285
61750058,118357582
16266511,48049384
139661068,166743083
4419902,279755282
10714335,319116647
44933096,34136290
133833968,337914580
19258427,68020949
129398502,226407537
63133265,389542251
122824448,219992410
40496944,36186203
64435083,186970189
126770922,66536409
125923293,203279951
61776800,48298562
120471076,270869673
103507702,61799175
40940335,72502057
129970293,149270318
16694491,25796160
36639152,204912579
117827562,187603897
3976732,279594355
19258427,285583689
106579874,173558663
23666668,17043668
20629176,334266126
20629176,82854207
141020627,205221571
23877568,315655816
126468411,197825907
124746041,192750610
10345350,359467944
11026029,175791769
6407585,267803644
33382018,207400678
39267725,98153571
42631126,264577525
47167523,185127678
40940335,214863287
58399743,399072219
10345350,7275644
4209449,16429504
20752626,203328656
61607522,94208603
56852136,344964894
49735239,194868504
131898131,394256458
114880178,162974261
4419902,6338812
107086484,289903280
11436462,303556679
32079118,261816483
20752626,352240757
58385640,203533052
129398502,282776421
27576035,363403549
119486616,61641301
50498755,379101096
117848652,394283271
24435637,155291627
104452576,32074528
128059716,20402732
101970481,1754444
54267320,294923610
10231590,41500607
51318043,53310913
139379200,145313873
26633944,112520167
15310570,392944822
103884109,163270560
55598654,181031244
142242063,31525916
108049880,380118832
105914987,328373977
135378246,133073301
103507702,236686096
27201955,22785878
104558731,386146658
19573682,340551455
39092792,62411839
125523014,276180610
41995753,43080451
122512418,186994194
122836499,74277029
121848569,3700188
135378246,154200932
3740182,294320115
32079118,81655590
108714854,166260246
53627342,118290747
122695286,191741873
39880280,70875968
44110985,194296180
141957980,146131193
125465366,87838045
128300667,240970551
20629176,326485402
138372165,266336175
12868299,266542096
30289386,402427291
118011108,203244385
44494127,287652087
64151780,50983705
104575660,337907320
129285189,249358586
19258427,51328625
26882464,108487794
30289386,17852371
24211879,380607102
59309583,338922381
41298028,5597634
58425324,68809503
22748289,56005171
4209449,159211259
19258427,271176621
46534133,303056552
24211879,308285060
101359807,334694999
139661068,13586369
6224192,239427684
121857893,248019951
117909654,272693435
2336722,383455212
59556336,117949297
52793780,152238365
11851299,254573020
51832847,72305422
132506852,303332989
105990569,256718080
124866722,25020635
29396660,270738953
