,0,1,2,3,4
0,2,0,0,0,2
1,2,0,0,0,2
2,2,0,0,0,2
3,2,0,0,0,2
4,2,0,0,0,2
5,2,0,0,0,2
6,2,1,0,0,3
7,1,0,0,0,1
8,1,0,0,0,1
9,2,1,0,0,3
10,5,0,1,0,6
11,2,0,0,0,2
12,2,0,0,0,2
13,0,0,0,0,0
14,4,0,1,0,5
15,2,0,0,0,2
16,3,0,0,0,3
17,1,0,0,0,1
18,2,0,0,0,2
19,3,0,0,0,3
20,3,0,0,0,3
21,0,0,0,0,0
22,0,0,0,0,0
23,3,1,0,0,4
24,0,0,0,0,0
25,0,0,0,0,0
26,0,0,0,0,0
27,3,0,0,0,3
28,1,0,0,0,1
29,0,0,0,0,0
30,0,0,0,0,0
31,0,0,0,0,0
32,0,0,0,0,0
33,0,0,0,0,0
34,0,0,0,0,0
35,3,0,0,0,3
36,3,0,0,0,3
37,3,0,0,1,4
38,2,0,0,0,2
39,3,0,0,0,3
40,3,0,0,0,3
41,1,0,0,0,1
42,3,0,0,0,3
43,1,0,0,0,1
44,0,0,0,0,0
45,1,0,0,0,1
46,2,0,0,0,2
47,1,0,0,0,1
48,1,0,0,0,1
49,1,0,0,0,1
50,0,0,0,0,0
51,0,0,0,0,0
52,0,0,0,0,0
53,2,0,0,0,2
54,4,1,0,0,5
55,2,0,0,0,2
56,2,0,0,0,2
57,2,0,0,0,2
58,2,0,0,0,2
59,2,0,0,0,2
60,1,0,0,0,1
61,1,0,0,0,1
62,0,0,0,0,0
63,0,0,0,0,0
64,0,0,0,0,0
65,1,0,0,0,1
66,0,0,0,0,0
67,0,0,0,0,0
68,0,0,0,0,0
69,0,0,0,0,0
70,0,0,0,0,0
71,0,0,0,0,0
72,0,0,0,0,0
73,0,0,0,0,0
74,0,0,0,0,0
75,0,0,0,0,0
76,0,0,0,0,0
77,0,0,0,0,0
78,0,0,0,0,0
79,0,0,0,0,0
80,0,0,0,0,0
81,0,0,0,0,0
82,0,0,0,0,0
83,4,0,0,0,4
84,1,0,0,0,1
85,0,0,0,0,0
86,0,0,0,0,0
87,0,0,0,0,0
88,2,0,0,0,2
89,0,0,0,0,0
90,0,0,0,0,0
91,0,0,0,0,0
92,0,0,0,0,0
93,0,0,0,0,0
94,0,0,0,0,0
95,0,0,0,0,0
96,0,0,0,0,0
97,0,0,0,0,0
98,0,0,0,0,0
99,0,0,0,0,0
100,0,0,0,0,0
101,0,0,0,0,0
102,0,0,0,0,0
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,0,0,0,0,0
107,0,0,0,0,0
108,0,0,0,0,0
109,0,0,0,0,0
110,0,0,0,0,0
111,0,0,0,0,0
112,0,0,0,0,0
113,0,0,0,0,0
114,0,0,0,0,0
115,0,0,0,0,0
116,0,0,0,0,0
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,0,0,0,0,0
122,0,0,0,0,0
123,3,0,0,0,3
124,2,0,1,0,3
125,6,1,0,0,7
126,8,0,0,0,8
127,5,0,1,0,6
128,4,0,1,0,5
129,7,1,1,0,9
130,2,1,0,0,3
131,3,0,0,0,3
132,4,0,0,0,4
133,4,1,0,0,5
134,2,0,0,0,2
135,2,0,0,0,2
136,5,0,0,0,5
137,4,0,0,0,4
138,0,0,0,0,0
139,7,0,0,0,7
140,3,0,0,0,3
141,0,0,0,0,0
142,2,1,0,0,3
143,2,0,0,0,2
144,5,1,0,0,6
145,3,0,0,0,3
146,0,0,0,0,0
147,0,0,0,0,0
148,0,0,0,0,0
149,0,0,0,0,0
150,0,0,0,0,0
151,0,0,0,0,0
152,0,0,0,0,0
153,0,0,0,0,0
154,0,0,0,0,0
155,0,0,0,0,0
156,2,0,0,0,2
157,0,0,0,0,0
158,4,0,0,0,4
159,0,0,0,0,0
160,0,0,0,0,0
161,0,0,0,0,0
162,0,0,0,0,0
163,0,0,0,0,0
164,2,0,0,0,2
165,2,0,0,0,2
166,1,0,0,0,1
167,4,0,0,0,4
168,2,0,0,0,2
169,0,0,0,0,0
170,0,0,0,0,0
171,0,0,0,0,0
172,0,0,0,0,0
173,0,0,0,0,0
174,0,0,0,0,0
175,0,0,0,0,0
176,1,0,0,0,1
177,3,0,0,0,3
178,2,0,0,0,2
179,2,0,0,0,2
180,0,0,0,0,0
181,3,1,0,0,4
182,2,0,0,0,2
183,2,0,0,0,2
184,0,0,0,0,0
185,4,0,0,1,5
186,0,0,0,0,0
187,0,0,0,0,0
188,2,0,0,0,2
189,0,0,0,0,0
190,0,0,0,0,0
191,0,0,0,0,0
192,0,0,0,0,0
193,0,0,0,0,0
194,2,1,0,0,3
