,0,1,2,3,4
0,0,0,0,0,0
1,2,0,0,0,2
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,2,0,0,1,3
7,5,0,0,0,5
8,0,0,0,0,0
9,0,0,0,0,0
10,0,0,0,0,0
11,2,0,0,0,2
12,0,0,0,0,0
13,0,0,0,0,0
14,1,0,0,0,1
15,3,1,0,0,4
16,0,0,0,0,0
17,1,0,1,0,2
18,2,0,1,0,3
19,3,0,0,0,3
20,0,0,0,0,0
21,0,0,0,0,0
22,3,0,0,1,4
23,0,0,0,0,0
24,0,0,0,0,0
25,0,0,0,0,0
26,0,0,0,0,0
27,0,0,0,0,0
28,0,0,0,0,0
29,1,0,0,0,1
30,0,0,0,0,0
31,0,0,0,0,0
32,4,0,0,0,4
33,0,0,0,0,0
34,2,0,0,0,2
35,2,0,0,0,2
36,2,0,0,0,2
37,2,0,0,0,2
38,2,0,0,0,2
39,2,0,0,0,2
40,2,0,0,0,2
41,2,0,0,0,2
42,0,0,0,0,0
43,1,0,0,0,1
44,2,0,0,0,2
45,3,0,0,0,3
46,2,0,0,0,2
47,2,0,0,0,2
48,3,0,0,0,3
49,2,0,0,0,2
50,1,0,0,0,1
51,3,0,0,0,3
52,2,0,0,0,2
53,2,0,0,0,2
54,1,0,0,0,1
55,4,0,0,0,4
56,1,0,0,0,1
57,3,0,0,0,3
58,4,0,0,0,4
59,4,0,0,0,4
60,2,0,0,0,2
61,4,0,0,0,4
62,2,0,0,0,2
63,0,0,0,0,0
64,0,0,0,0,0
65,0,0,0,0,0
66,1,0,0,0,1
67,0,0,0,0,0
68,0,0,0,0,0
69,0,0,0,0,0
70,0,0,0,0,0
71,1,0,0,0,1
72,2,0,0,0,2
73,0,0,0,0,0
74,3,0,2,0,5
75,0,0,0,0,0
76,0,0,0,0,0
77,3,0,0,0,3
78,0,0,0,0,0
79,0,0,0,0,0
80,0,0,0,0,0
81,0,0,0,0,0
82,0,0,0,0,0
83,0,0,0,0,0
84,0,0,0,0,0
85,0,0,0,0,0
86,0,0,0,0,0
87,0,0,0,0,0
88,0,0,0,0,0
89,0,0,0,0,0
90,0,0,0,0,0
91,3,1,0,0,4
92,2,1,0,0,3
93,3,1,0,0,4
94,0,0,0,0,0
95,3,1,0,0,4
96,0,0,0,0,0
97,0,0,0,0,0
98,0,0,0,0,0
99,0,0,0,0,0
100,3,1,0,0,4
101,0,0,0,0,0
102,3,0,0,0,3
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,0,0,0,0,0
107,0,0,0,0,0
108,0,0,0,0,0
109,0,0,0,0,0
110,0,0,0,0,0
111,0,0,0,0,0
112,0,0,0,0,0
113,0,0,0,0,0
114,0,0,0,0,0
115,0,0,0,0,0
116,0,0,0,0,0
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,0,0,0,0,0
122,0,0,0,0,0
123,3,0,0,0,3
124,2,0,0,0,2
125,0,0,0,0,0
126,2,0,0,0,2
127,0,0,0,0,0
128,0,0,0,0,0
129,0,0,0,0,0
130,0,0,0,0,0
131,0,0,0,0,0
132,2,0,0,0,2
133,0,0,0,0,0
134,0,0,0,0,0
135,0,0,0,0,0
136,0,0,0,0,0
137,2,0,0,0,2
138,0,0,0,0,0
139,0,0,0,0,0
140,0,0,0,0,0
141,0,0,0,0,0
142,0,0,0,0,0
143,0,0,0,0,0
144,3,0,0,0,3
145,1,0,0,0,1
146,0,0,0,0,0
147,0,0,0,0,0
148,0,0,0,0,0
149,1,0,0,0,1
150,0,0,0,0,0
151,0,0,0,0,0
152,0,0,0,0,0
153,0,0,0,0,0
154,3,0,0,0,3
155,0,0,0,0,0
156,0,0,0,0,0
157,0,0,0,0,0
158,0,0,0,0,0
159,0,0,0,0,0
160,0,0,0,0,0
161,0,0,0,0,0
162,0,0,0,0,0
163,0,0,0,0,0
164,1,0,0,0,1
165,0,0,0,0,0
166,0,0,0,0,0
167,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
170,1,0,0,0,1
171,0,0,0,0,0
172,0,0,0,0,0
173,0,0,0,0,0
174,0,0,0,0,0
175,2,0,0,0,2
176,0,0,0,0,0
177,2,0,0,0,2
178,1,0,0,0,1
179,0,0,0,0,0
180,0,0,0,0,0
181,0,0,0,0,0
182,2,0,0,0,2
183,0,0,0,0,0
184,0,0,0,0,0
185,1,0,0,0,1
186,0,0,0,0,0
187,2,0,0,0,2
188,0,0,0,0,0
189,0,0,0,0,0
190,0,0,0,0,0
191,2,0,0,0,2
192,1,0,0,0,1
193,0,0,0,0,0
194,0,0,0,0,0
195,0,0,0,0,0
196,0,0,0,0,0
197,0,0,0,0,0
198,0,0,0,0,0
199,2,0,0,0,2
200,4,0,0,0,4
201,5,0,0,0,5
202,4,1,0,0,5
203,4,0,0,0,4
204,0,0,0,0,0
205,0,0,0,0,0
206,0,0,0,0,0
207,0,0,0,0,0
208,0,0,0,0,0
209,0,0,0,0,0
210,0,0,0,0,0
211,2,0,0,0,2
212,2,0,0,0,2
213,1,0,0,0,1
214,0,0,0,0,0
215,0,0,0,0,0
216,0,0,0,0,0
217,0,0,0,0,0
218,0,0,0,0,0
219,1,0,0,0,1
220,0,0,0,0,0
221,0,0,0,0,0
222,0,0,0,0,0
223,1,0,0,0,1
224,0,0,0,0,0
225,0,0,0,0,0
226,0,0,0,0,0
227,0,0,0,0,0
228,3,0,0,0,3
229,0,0,0,0,0
230,0,0,0,0,0
231,0,0,0,0,0
232,1,0,0,0,1
233,0,0,0,0,0
234,5,0,0,0,5
235,0,0,0,0,0
236,0,0,0,0,0
237,2,0,0,0,2
238,0,0,0,0,0
239,2,0,1,0,3
240,2,0,0,0,2
241,2,0,1,0,3
242,2,0,0,0,2
243,0,0,0,0,0
244,2,0,0,0,2
245,0,0,0,0,0
246,0,0,0,0,0
247,2,0,0,0,2
248,0,0,0,0,0
249,2,0,0,0,2
250,2,0,0,0,2
251,0,0,0,0,0
252,2,0,0,0,2
253,5,0,0,0,5
254,2,0,0,0,2
255,0,0,0,0,0
256,0,0,0,0,0
257,0,0,0,0,0
258,0,0,0,0,0
259,2,0,0,0,2
260,3,0,0,0,3
261,0,0,0,0,0
262,0,0,0,0,0
263,0,0,0,0,0
264,0,0,0,0,0
265,0,0,0,0,0
266,0,0,0,0,0
267,3,0,0,0,3
268,2,0,0,0,2
269,2,0,0,0,2
270,0,0,0,0,0
271,0,0,0,0,0
272,0,0,0,0,0
273,4,0,0,0,4
274,0,0,0,0,0
275,2,0,0,0,2
276,2,0,0,0,2
277,1,0,0,0,1
278,2,0,0,0,2
279,2,0,0,0,2
280,2,0,0,0,2
281,2,0,0,0,2
282,2,0,0,0,2
283,2,0,0,0,2
284,2,0,0,0,2
285,0,0,0,0,0
286,0,0,0,0,0
287,0,0,0,0,0
288,2,0,0,0,2
289,2,0,0,0,2
290,0,0,0,0,0
291,1,0,0,0,1
292,2,0,0,1,3
293,0,0,0,0,0
294,2,0,0,0,2
295,0,0,0,0,0
296,0,0,0,0,0
297,0,0,0,0,0
298,2,0,0,0,2
299,0,0,0,0,0
300,2,0,0,0,2
301,0,0,0,0,0
302,0,0,0,0,0
303,0,0,0,0,0
304,0,0,0,0,0
305,3,0,0,0,3
306,0,0,0,0,0
307,2,0,0,0,2
308,0,0,0,0,0
309,0,0,0,0,0
310,0,0,0,0,0
311,0,0,0,0,0
312,0,0,0,0,0
313,0,0,0,0,0
314,3,0,0,0,3
315,0,0,0,0,0
316,0,0,0,0,0
317,0,0,0,0,0
318,0,0,0,0,0
319,0,0,0,0,0
320,0,0,0,0,0
321,0,0,0,0,0
322,0,0,0,0,0
323,2,0,0,0,2
324,0,0,0,0,0
325,0,0,0,0,0
326,0,0,0,0,0
327,0,0,0,0,0
328,0,0,0,0,0
329,0,0,0,0,0
330,0,0,0,0,0
331,0,0,0,0,0
332,0,0,0,0,0
333,0,0,0,0,0
334,0,0,0,0,0
335,0,0,0,0,0
336,0,0,0,0,0
337,0,0,0,0,0
338,0,0,0,0,0
339,0,0,0,0,0
340,0,0,0,0,0
341,0,0,0,0,0
342,0,0,0,0,0
343,0,0,0,0,0
344,0,0,0,0,0
345,0,0,0,0,0
346,2,0,1,0,3
347,4,0,1,0,5
348,7,0,1,0,8
349,6,0,0,1,7
350,2,0,0,0,2
351,1,0,0,0,1
352,7,0,0,0,7
353,0,0,0,0,0
354,0,0,0,0,0
355,0,0,0,0,0
356,0,0,0,0,0
357,0,0,0,0,0
358,0,0,0,0,0
359,0,0,0,0,0
360,0,0,0,0,0
361,0,0,0,0,0
362,0,0,0,0,0
363,3,0,0,0,3
364,4,0,0,0,4
365,0,0,0,0,0
366,0,0,0,0,0
367,0,0,0,0,0
368,0,0,0,0,0
369,0,0,0,0,0
370,0,0,0,0,0
371,0,0,0,0,0
372,0,0,0,0,0
373,0,0,0,0,0
374,0,0,0,0,0
375,0,0,0,0,0
376,0,0,0,0,0
377,0,0,0,0,0
378,0,0,0,0,0
379,0,0,0,0,0
380,0,0,0,0,0
381,2,0,0,0,2
382,2,0,0,0,2
383,2,0,0,0,2
384,0,0,0,0,0
385,0,0,0,0,0
386,3,0,0,0,3
387,0,0,0,0,0
388,0,0,0,0,0
389,0,0,0,0,0
390,0,0,0,0,0
391,0,0,0,0,0
392,0,0,0,0,0
393,0,0,0,0,0
394,0,0,0,0,0
395,0,0,0,0,0
396,0,0,0,0,0
397,0,0,0,0,0
398,0,0,0,0,0
399,0,0,0,0,0
400,0,0,0,0,0
401,0,0,0,0,0
402,0,0,0,0,0
403,2,0,0,0,2
