,0,1,2,3,4
0,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
9,0,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,0
12,0,0,0,0,0
13,0,0,0,0,0
14,0,0,0,0,0
15,0,0,0,0,0
16,0,0,0,0,0
17,0,0,0,0,0
18,0,0,0,0,0
19,0,0,0,0,0
20,0,0,0,0,0
21,0,0,0,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
25,3,0,0,0,3
26,3,0,0,0,3
27,0,0,0,0,0
28,0,0,0,0,0
29,0,0,0,0,0
30,0,0,0,0,0
31,0,0,0,0,0
32,0,0,0,0,0
33,0,0,0,0,0
34,0,0,0,0,0
35,0,0,0,0,0
36,2,0,0,0,2
37,2,0,0,0,2
38,2,0,0,0,2
39,2,0,0,0,2
40,3,0,0,0,3
41,2,0,0,0,2
42,2,0,0,0,2
43,1,0,0,0,1
44,0,0,0,0,0
45,0,0,0,0,0
46,0,0,0,0,0
47,0,0,0,0,0
48,0,0,0,0,0
49,0,0,0,0,0
50,0,0,0,0,0
51,0,0,0,0,0
52,0,0,0,0,0
53,0,0,0,0,0
54,0,0,0,0,0
55,0,0,0,0,0
56,0,0,0,0,0
57,3,0,0,0,3
58,0,0,0,0,0
59,0,0,0,0,0
60,0,0,0,0,0
61,0,0,0,0,0
62,4,0,0,0,4
63,0,0,0,0,0
64,4,0,0,0,4
65,0,0,0,0,0
66,0,0,0,0,0
67,1,0,0,0,1
68,0,0,0,0,0
69,0,0,0,0,0
70,0,0,0,0,0
71,2,0,0,0,2
72,2,0,0,0,2
73,2,0,0,0,2
74,1,0,0,0,1
75,2,0,0,0,2
76,2,0,0,0,2
77,2,0,0,0,2
78,3,0,0,0,3
79,0,0,0,0,0
80,2,0,0,0,2
81,2,0,0,0,2
82,2,0,0,0,2
83,0,0,0,0,0
84,2,0,0,0,2
85,2,0,0,0,2
86,2,0,0,0,2
87,2,0,0,0,2
88,2,0,0,0,2
89,0,0,0,0,0
90,1,0,0,0,1
91,0,0,0,0,0
92,2,0,0,0,2
93,2,0,0,0,2
94,2,0,0,0,2
95,0,0,0,0,0
96,2,0,0,0,2
97,2,0,0,0,2
98,2,0,0,0,2
99,2,0,0,0,2
100,1,0,0,0,1
101,1,0,0,0,1
102,3,0,0,0,3
103,2,0,0,0,2
104,2,0,0,0,2
105,4,0,0,0,4
106,2,0,0,0,2
107,0,0,0,0,0
108,0,0,0,0,0
109,0,0,0,0,0
110,0,0,0,0,0
111,0,0,0,0,0
112,0,0,0,0,0
113,0,0,0,0,0
114,0,0,0,0,0
115,3,0,0,0,3
116,0,0,0,0,0
117,1,0,0,0,1
118,3,0,0,0,3
119,3,0,0,0,3
120,0,0,0,0,0
121,8,1,1,0,10
122,0,0,0,0,0
123,3,0,0,0,3
124,1,0,0,0,1
125,0,0,0,0,0
126,8,1,1,0,10
127,1,0,0,0,1
128,5,0,0,0,5
129,0,0,0,0,0
130,1,0,0,0,1
131,0,0,0,0,0
132,0,0,0,0,0
133,2,0,0,0,2
134,2,1,0,0,3
135,1,0,0,0,1
136,2,1,0,0,3
137,2,0,0,0,2
138,0,0,0,0,0
139,2,1,0,0,3
140,1,0,0,0,1
141,1,0,0,0,1
142,1,0,0,0,1
143,0,0,0,0,0
144,0,0,0,0,0
145,4,0,0,0,4
146,1,0,0,0,1
147,0,0,0,0,0
148,5,0,1,1,7
149,0,0,0,0,0
150,0,0,0,0,0
151,0,0,0,0,0
152,0,0,0,0,0
153,0,0,0,0,0
154,3,0,0,0,3
155,3,0,0,0,3
156,4,1,0,0,5
157,1,0,0,0,1
158,8,1,1,0,10
159,1,0,0,0,1
160,1,1,0,0,2
161,1,0,0,0,1
162,1,0,0,0,1
163,4,0,0,0,4
164,1,0,0,0,1
165,1,0,0,0,1
166,3,0,1,1,5
167,1,0,0,0,1
168,1,0,0,0,1
169,6,1,0,0,7
170,1,0,0,0,1
171,1,0,0,0,1
172,10,1,0,1,12
173,1,0,0,0,1
174,3,0,0,0,3
175,1,0,0,0,1
176,3,0,0,0,3
177,2,0,0,0,2
178,2,0,0,0,2
179,3,0,0,0,3
180,3,0,0,0,3
181,2,0,0,0,2
182,0,0,0,0,0
183,1,0,0,0,1
184,3,0,0,0,3
185,1,0,0,0,1
186,0,0,0,0,0
187,2,0,0,0,2
188,0,0,0,0,0
189,0,0,0,0,0
190,0,0,0,0,0
191,0,0,0,0,0
192,0,0,0,0,0
193,0,0,0,0,0
194,0,0,0,0,0
195,0,0,0,0,0
196,0,0,0,0,0
197,0,0,0,0,0
198,0,0,0,0,0
199,0,0,0,0,0
200,0,0,0,0,0
201,0,0,0,0,0
202,2,1,0,0,3
203,0,0,0,0,0
204,0,0,0,0,0
205,0,0,0,0,0
206,6,0,0,0,6
207,4,0,0,1,5
208,2,0,0,0,2
209,0,0,0,0,0
210,4,0,0,0,4
211,0,0,0,0,0
212,0,0,0,0,0
213,0,0,0,0,0
214,0,0,0,0,0
215,0,0,0,0,0
216,0,0,0,0,0
217,0,0,0,0,0
218,3,0,0,0,3
219,0,0,0,0,0
220,0,0,0,0,0
221,3,0,0,0,3
222,0,0,0,0,0
223,0,0,0,0,0
224,0,0,0,0,0
225,0,0,0,0,0
226,2,0,0,0,2
227,0,0,0,0,0
228,2,0,0,0,2
229,0,0,0,0,0
230,0,0,0,0,0
231,0,0,0,0,0
232,0,0,0,0,0
233,0,0,0,0,0
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,0,0,0,0,0
242,0,0,0,0,0
243,0,0,0,0,0
244,0,0,0,0,0
245,0,0,0,0,0
246,0,0,0,0,0
247,0,0,0,0,0
248,0,0,0,0,0
249,0,0,0,0,0
250,0,0,0,0,0
251,0,0,0,0,0
252,3,0,0,0,3
253,2,0,0,0,2
254,2,0,0,0,2
255,2,0,0,0,2
256,2,0,0,0,2
257,1,0,0,0,1
258,2,0,0,0,2
259,2,0,0,0,2
260,2,0,0,0,2
261,2,0,2,0,4
262,2,0,0,0,2
263,2,0,0,0,2
264,1,0,0,0,1
265,2,0,0,0,2
266,2,0,0,0,2
267,3,0,0,0,3
268,2,0,0,0,2
269,2,0,0,0,2
270,2,0,0,0,2
271,2,0,0,0,2
272,2,0,0,0,2
273,4,0,0,0,4
274,3,0,3,0,6
275,2,0,0,0,2
276,2,0,0,0,2
277,2,0,0,0,2
278,2,0,0,0,2
279,2,0,0,0,2
280,3,0,0,0,3
281,2,0,0,0,2
282,2,0,0,0,2
283,2,0,0,0,2
284,0,0,0,0,0
285,0,0,0,0,0
286,1,0,0,0,1
287,1,0,0,0,1
288,0,0,0,0,0
289,0,0,0,0,0
290,0,0,0,0,0
291,0,0,0,0,0
292,0,0,0,0,0
293,0,0,0,0,0
294,3,0,0,0,3
295,3,0,0,0,3
296,0,0,0,0,0
297,0,0,0,0,0
298,0,0,0,0,0
299,0,0,0,0,0
300,0,0,0,0,0
301,0,0,0,0,0
302,1,0,0,0,1
303,0,0,0,0,0
304,0,0,0,0,0
305,0,0,0,0,0
306,1,0,0,0,1
307,0,0,0,0,0
308,0,0,0,0,0
309,3,0,0,0,3
310,0,0,0,0,0
311,0,0,0,0,0
312,0,0,0,0,0
313,0,0,0,0,0
314,3,0,0,0,3
315,0,0,0,0,0
316,2,0,0,0,2
317,0,0,0,0,0
318,0,0,0,0,0
319,0,0,0,0,0
320,0,0,0,0,0
321,0,0,0,0,0
322,0,0,0,0,0
323,0,0,0,0,0
324,0,0,0,0,0
325,1,0,0,0,1
326,0,0,0,0,0
327,0,0,0,0,0
328,0,0,0,0,0
329,0,0,0,0,0
330,1,0,0,0,1
331,0,0,0,0,0
332,0,0,0,0,0
333,2,0,0,0,2
334,0,0,0,0,0
335,0,0,0,0,0
336,0,0,0,0,0
337,0,0,0,0,0
338,0,0,0,0,0
339,0,0,0,0,0
340,0,0,0,0,0
341,0,0,0,0,0
342,0,0,0,0,0
343,0,0,0,0,0
344,0,0,0,0,0
345,0,0,0,0,0
346,0,0,0,0,0
347,0,0,0,0,0
348,0,0,0,0,0
349,2,0,0,0,2
350,2,0,0,0,2
351,0,0,0,0,0
352,0,0,0,0,0
353,0,0,0,0,0
354,1,0,0,0,1
355,0,0,0,0,0
356,0,0,0,0,0
357,0,0,0,0,0
358,3,1,0,0,4
359,0,0,0,0,0
360,0,0,0,0,0
361,0,0,0,0,0
362,0,0,0,0,0
363,0,0,0,0,0
364,2,0,1,0,3
365,0,0,0,0,0
366,0,0,0,0,0
367,0,0,0,0,0
368,0,0,0,0,0
369,0,0,0,0,0
370,0,0,0,0,0
371,1,0,0,0,1
372,0,0,0,0,0
373,0,0,0,0,0
374,0,0,0,0,0
375,0,0,0,0,0
376,0,0,0,0,0
377,0,0,0,0,0
378,3,0,0,0,3
379,0,0,0,0,0
380,0,0,0,0,0
