user_id,item_id
137507730,358788976
45629939,184931760
317091,326108663
48362340,119661254
44691722,31258704
11366706,233101284
48362340,207293773
116159885,384236071
5369231,387044850
20462589,49483732
49221063,39475027
31182685,239816625
12506484,287388185
134891106,179345572
137758701,47350856
102681517,188563767
30400284,243947878
56993964,308089680
132626507,286175221
129096642,183920177
29499215,77051146
120305341,143215991
50805790,70291150
2961442,351334128
34125247,25830628
140763800,195454427
51859808,193699709
136903092,27791500
105679988,109342854
48790890,337484257
110128897,172993523
125172545,275427661
118822821,758746
61432703,51734688
22545810,17923602
36375425,38592750
120660040,85535350
25286173,330209848
56818905,125153280
28557548,10963574
115537643,357213564
42096946,386923481
42096946,120214329
54041681,241195323
121923944,80225661
50142094,254127882
123154961,5090147
33253837,311262304
53667812,107126884
56269254,161850979
18176035,282958866
15845437,235408968
110883802,30033201
120305341,203040432
107447408,403434589
48674940,312219367
125402837,271393434
136286592,222767568
100724935,289562674
103823974,276596024
23688622,5336733
23579299,148430748
109737327,89894116
115537643,272990629
29684399,239524892
142014633,397417162
43205692,239345359
117753018,203851622
32339254,296529716
117133655,212870297
132755942,122057227
25337005,37573066
2854798,183548496
23579299,370373738
44328050,199691221
34125247,54934698
12506484,317247542
25068286,294122948
122763845,376905377
17562880,367985636
126718359,392619206
48967362,68940123
135567210,286681441
29201000,82160787
43205692,93328999
23579299,190856333
51318043,383542773
129887427,97725387
47456582,214847561
43484740,122728309
26412532,305683204
20231406,286026539
38686856,203826212
17562880,66593498
6357161,32243732
36375425,108823669
1749103,22724036
16476718,11672291
57460275,232458547
103490614,236331085
101823100,80784169
135235563,285169671
18959614,61535141
53314277,167174269
62969888,121827867
10820115,109447458
103823974,298876409
124166879,290364247
137507730,389805996
132626507,227984323
14848069,92091168
48362340,154168523
13709817,299941043
132541898,286418271
20056050,230957234
21397098,79535733
5525891,3920363
127414902,205442734
106751135,72017919
3320605,305586968
126111855,92961285
24870148,166057443
25337005,188823247
27496280,141665547
136286592,115214235
51813809,118729930
42096946,35946273
53091371,264893244
115537643,246166063
120305341,189099117
129446418,376150112
20612499,336941305
135249894,39554131
23730268,237583921
29954210,375891856
20231406,101153891
62901383,143203248
48195330,215402213
131856122,254220669
49060518,309632381
23730268,369154105
3777256,31609311
122802170,153433816
112141018,20997179
60971945,176694156
60196916,64007538
128008896,137318721
4915814,186653415
26412532,267394734
48038844,274258862
36656480,63093626
64151780,137377762
105315608,114765762
132626507,57047804
47278196,125774927
27317801,68820487
103490614,79590796
54041681,278129435
127367034,230542910
112619968,95867699
136286592,232886648
21060159,185485928
21655296,247346527
135567210,263346627
43205692,144223786
64509513,388477074
135944085,288901291
127297734,346462132
115662860,306349083
36639152,366484499
33253837,9214962
135792408,192077643
61432703,295094478
105906755,238973707
138271491,171121344
137759148,49276662
109092473,343257455
137131725,206477057
117707223,263586939
42096946,35171962
142014633,254836176
46312028,124336597
112896793,331368501
120660040,319321148
30591498,220401889
46312028,150996707
3320605,213322469
109538120,343495830
116340014,265274856
136592694,91878490
60882638,109529443
135378246,154370452
54614978,195619344
122763845,312877070
121883405,368485748
117340109,174097336
122986796,362586746
134998335,11372526
6264206,352084967
134891106,294044738
142014633,227433318
56269254,56659837
132626507,24376695
22716240,392815586
60783275,31435287
124900136,368870511
42873856,306413773
120305341,26257029
16077718,48682867
120305341,273501352
102434308,72143078
50936650,64727856
16088923,132390134
134116374,167063158
22936993,320725261
36375425,376983051
50475385,384992547
302466,390841005
142226949,72604245
125474006,15303964
33635794,68289678
42096946,314115577
136286592,396351064
48362340,111706206
18176035,80853930
113094647,368976795
23730268,74679263
130797629,68698676
136286592,190177818
64043492,291519708
138961180,284608420
101785678,397629720
138487774,282632922
128441868,276316706
50805790,146543101
28721261,219830569
115669976,153313335
106159385,10323649
58517586,314069950
123781961,273766678
23730268,297853261
20501826,17641568
103823974,316196236
5311010,294030373
142014633,299363124
135803625,393996867
134891106,269129977
36375425,92032351
108318200,144916954
130797629,357911376
38026943,197734694
25770604,344349772
127485435,84271163
62879735,384038335
60268781,156990255
37926938,359746070
100184380,98113284
46312028,97529977
135378246,180200233
42793246,77414788
52392671,302502938
17171257,218880040
12215373,7562314
114241355,300659355
33635794,94474707
112658053,307542920
126674457,229937058
14077323,243247357
2636701,185178529
46539368,32544352
30601071,172650159
108019238,323970097
27496280,172658863
3320605,372333326
43205692,50377180
122132057,288398671
51813809,329063710
36375425,289599242
302466,250092278
115034996,149770052
43205692,243465434
140342846,168295469
135235563,164646814
62969888,43207895
46539368,342820777
116340014,3242513
42873856,25790243
121658987,240657308
29499215,31110174
48362340,286860949
10820115,98195170
16077718,80304987
49818651,299099583
101187220,2323277
2854798,297886807
107947538,311654676
49235565,61973927
122052416,274402578
127367034,281251986
51318043,99705326
134116374,330667982
127916115,66944025
104009491,346745416
63004058,351684132
62626655,258857781
132541898,325772600
136662507,175200425
3353347,26160986
128148624,314878308
28708550,234841373
105026093,276308875
36375425,210393
42096946,196516706
120305341,338018239
136286592,91500364
101680957,224805315
120305341,289899078
42096946,257632907
58517586,231003176
34085107,294614743
14021211,155779204
112631605,206607870
11594934,55807645
29684399,1490572
25337005,293138334
135378246,21875449
21827502,296177888
43205692,219386888
116523407,382112102
141227570,250152365
25337005,120660642
42096946,225463772
113010458,101433474
29684399,134632501
135567210,33836737
15389083,160048183
120306985,75693482
114099881,59009689
12257382,185913169
42096946,127710718
137640381,205571401
36301748,346866452
26037919,70506159
135567210,298096913
58581573,50680124
38686856,187259420
106290839,368459805
128369466,254407412
104550352,61702175
15535972,220590039
22118106,362560732
46275299,363652020
4041047,98723312
41686678,385753960
15033334,297189143
44110187,59126252
62693996,353217183
61432703,181930245
120305341,52507190
137507730,283482855
54384458,116244095
124700441,237424067
30718584,336607840
43205692,17785874
23213836,124977997
26926537,262414625
141816551,142221910
142014633,77003388
105805055,216704309
5360957,289768380
43205692,41256932
36375425,211211533
50805790,335439804
13709817,301730836
131566256,41801889
130205933,143509148
16077718,369717183
112141018,239817985
142014633,302419754
116159885,133981397
35687702,282734411
6270956,274921888
136286592,51472776
122132057,154516935
135374826,268183858
36301748,372189050
115554515,395018472
42096946,400072608
127367034,347887357
29684399,125157108
18496468,344214994
131856122,286020089
15033334,6795748
106778951,303025867
20231406,87837085
106778951,231390479
49667649,233330053
34299988,108928445
43205692,19046121
132976955,82323513
106778951,154455248
122357858,242725915
1390654,268612485
126920490,137729000
35520386,93706040
5369231,75245446
115852613,358192277
135567210,147681344
121575080,403327701
25337005,385422607
22545810,277831337
137490870,320821185
135235563,81043001
36375425,186287252
22726524,397053842
12546384,93988402
42991288,380480240
26412532,209224060
128158908,98553346
134327445,94117885
51813809,972416
161481,46870795
5360957,170163070
115594814,40190761
126920490,308733158
113512469,61064707
64980390,27090454
40165705,117547812
53667812,396321302
58632405,164839096
20612499,172366937
29194001,32460070
106346810,258826379
131856122,244288893
14667526,346004580
136286592,247383069
124700441,400640340
126111855,95219572
30457602,261050232
105906755,144976417
29120381,107895859
119877840,69583380
132424760,69977335
54041681,318998535
5683394,380529852
36193619,209034921
103823974,287907105
42096946,395074329
20231406,352931589
28477565,400372067
136757115,244586231
113010458,86463202
40528453,58187981
100226515,250781249
130797629,187633154
13305411,27604851
14083845,123509275
2854798,268766964
47456582,362300787
126376929,17887584
29499215,160186502
24472810,122835018
107447408,328689347
113579729,400162878
43879058,45096192
105805055,96578548
51251512,225395128
50805790,127342263
43484740,88769
127138398,5279570
122132057,330989907
46729748,400840831
132236660,381125638
120306985,269081751
49221063,196613518
39329021,206358562
111839014,292696187
122986796,75590335
135723243,251570396
28557548,58266975
106577765,207385174
130507850,264647139
36375425,226567659
120305341,95926279
121262927,242850512
17562880,173137793
62969888,105374048
1884205,194307524
57186411,347170829
113637206,353812729
42096946,249690939
5369231,373402037
29499215,391850817
135567210,198472080
130998815,44643702
121883405,349199984
111311287,344702101
13036407,390083719
62164715,133142898
20208411,220914045
53457986,171877215
42096946,70772681
12215373,380828034
106290839,155632184
34756237,187699550
29780294,7525929
134979525,316347872
122531057,384747763
25337005,194972083
122645273,33222349
136286592,305687250
130051406,50335517
4968401,80983527
140342846,196425668
135567210,55858825
135125508,227584870
111793402,194109891
112647019,57221835
115537643,349595589
136286592,159396014
109016093,398105124
56818905,382993678
106290839,304963366
115537643,391425064
20625528,162222583
134670150,341083212
22926481,43631368
124956647,168437879
134764464,320115575
139384858,59615665
104165455,27422788
135919551,263134061
103823974,191709394
46681058,289058791
11366706,314994124
115537643,103011981
116523407,360817002
25337005,238673856
115537643,244354451
102506116,119439995
61875821,117407376
25286173,160598516
38511479,310796239
20501826,316450804
39092792,30605301
104900356,108771067
53187338,171991681
124956647,321594892
120305341,98445367
135723243,53511725
41713750,298236869
116340014,117719102
122580224,182236093
38974214,322550392
46729748,121219488
39329021,328376598
61432703,221058293
2636701,202125271
31510981,97623200
117199100,358154784
135235563,81392053
138961180,300455857
125779277,279571593
135378246,133073301
120305341,127861086
49060518,337360920
135894801,30244339
138961180,5034127
120305341,286385973
54041681,154726
116968292,266743610
39329021,211482582
25337005,62970440
131856122,58774133
121271681,248251873
13773861,121716939
40528453,66985938
131856122,337528601
130797629,92210758
115537643,268626892
50102935,243589938
112141018,186834589
137393502,230638900
120210733,342901033
50114359,283687321
131856122,305340269
135803625,357402422
20612499,368068808
35702135,264042045
23749054,299809379
118144704,273577129
50475385,273874632
41713750,235472915
135378246,335006730
132626507,13761688
23213836,193725501
17562880,230261439
29614901,332632241
23246977,74146639
64043492,106945218
36375425,298235054
15430282,153438599
30293799,252876827
44328050,153430343
116159885,318639641
113010458,128538534
116633690,13551098
36901706,302608469
42096946,403867251
25337005,400488900
127485435,47657245
17307610,245722937
40528453,153924274
35918897,345673873
132626507,48267628
24891238,242990714
28785719,122534291
135597549,352828531
25737649,17712290
50115850,392054348
127367034,203474800
36375425,74196434
107143838,226515608
114278486,385639722
137515335,83013703
46729748,210012720
103582819,190639367
142191573,277149740
26037919,83998781
137640381,199504142
10129914,249618450
32911159,207164814
20612499,277302872
40528453,24106739
51813809,50608981
118524951,159337725
110134411,182286973
36375425,303213350
317091,28952773
19402409,4312900
17906191,299777679
120305341,230735725
13698828,171487293
120013993,370307094
137507730,404004432
117707223,344609145
38273183,96266919
120305341,22022092
53857223,232364826
110883802,293003214
15033334,59188239
132626507,104286227
41368753,48907514
24870148,318463262
132424760,168112890
47456582,105380642
23688622,383234244
54041681,339102108
127916115,117586208
3408454,25509842
20231406,84211461
15033334,44937462
25484785,290040967
108175886,158504184
130797629,194103506
124675478,374557660
139777963,395568949
17307610,262626232
135894801,71094184
124166879,151912815
110981959,204537521
43205692,326384416
120013993,354301164
11436462,377135593
120305341,154796317
128152467,156573670
120430102,176758965
120305341,253798929
106290839,187135308
2048794,199187082
115669976,187864672
104165455,399971970
106290839,79123700
132236660,348431895
141287867,94470453
135567210,369396275
17307610,264219216
105906755,63840223
17465512,337991080
120182815,270325627
56743230,295993609
103459768,113311445
39329021,167169765
20231406,239791364
23730268,362544821
530238,314500908
27317801,385200363
135567210,177729634
27201955,26423931
61432703,215191302
46312028,191638063
5369231,388841642
55100099,9359186
36639152,386703537
54004679,202315893
55693229,364443976
34452439,300690027
43205692,43930424
54594113,228376637
113637206,195598739
103685659,99390208
42793246,324456403
138604543,377625244
18176035,308105379
3444136,174635395
61750058,67897568
44142824,273532679
45629939,21474169
57679953,333028913
53091371,260475256
112658053,137407767
115537643,346188820
120660040,270413545
36090836,189286725
124722776,187670620
110067667,176012436
61875821,315144962
5129789,143994884
19052485,343299064
60380684,237223630
62164715,257492055
126920490,148207499
50783368,205542738
57269349,346412925
134327445,5155989
26225677,364990626
108180365,81060377
16974739,167183747
54594113,40554502
120305341,74438920
120305341,175764779
116264420,356820664
33253837,247645482
24050440,257985909
45629939,275608907
111124222,301264350
2854798,257727704
3686296,390186117
49711251,123974875
17562880,179176636
13492065,280674759
139750147,309265105
113010458,316340692
20307660,240850430
101289766,21540020
15430282,1886834
3408454,292928365
118733970,134877587
120305341,174897531
117086129,255032457
120305341,276935287
127367034,268885206
61432703,222415521
20612499,157775980
106290839,81889739
109326356,310033863
119495541,239304380
32339254,6571553
36193619,65192715
54007481,335779222
28557548,366785957
48967362,311913498
39880280,13482377
119398002,147826354
106960781,328874301
42793246,125634399
107143838,318124149
43231261,262043769
114278486,13561180
120305341,377607849
53091371,295303738
135567210,256025991
20612499,182762585
138796450,324707959
20492946,141806416
30354420,335205653
28557548,297100931
51813809,286704766
62053130,151900364
137882655,298332235
134327445,320949603
5369231,145767417
115537643,25079579
63544259,120976106
38026943,253800192
108444605,47817449
142014633,928037
30457602,34031974
116447243,58496562
24942526,179212218
40406632,324232322
2171674,259819305
32384032,31422130
122132057,291689553
117340109,14282215
18959614,108852248
120660040,290262300
5708087,200867098
25337005,215628605
33781417,245699509
54041681,398329798
130335188,17549697
28883723,260226898
46312028,322584815
32060788,219327850
161481,130656012
139060891,294750247
2048794,252564781
112200367,261577786
125172545,274189062
43205692,312526728
41713750,106123013
120660040,256554395
119495541,111891631
49667649,204929678
106290839,1993221
109737327,150724185
30718584,213701111
110948224,135602311
35482754,307600160
11026029,88964509
32340313,361775981
46312028,388470820
16476718,393141589
11594934,144053049
104550352,256950106
33644605,401940678
128535231,238621574
32307529,12280221
35520386,184803032
112658053,220520698
142014633,401037080
24979429,167780112
106290839,238503124
132626507,11685888
134669262,57175645
61432703,355194157
13165215,280602982
137507730,236303333
22545810,23596160
17447548,382071536
23787016,222501062
37928819,144665944
15430282,87309175
49060518,275360619
137640381,372654548
50845861,320105129
113445572,336693505
127414902,196798986
20612499,401410730
124956647,159219622
110961790,355426498
25337005,354507072
112658053,239896170
110948224,79458119
29518607,1181345
43205692,139809162
39329021,83228924
28477565,217357776
33253837,214683302
26633944,362840356
105345851,105665844
5369231,304220562
46770707,373589790
135235563,10978483
30718584,224561489
44994029,363122968
46539368,186369027
100184380,39714795
121326560,383662410
137507730,153684026
41558392,58422127
16407724,310028746
53091371,393241946
64860450,326293094
24472810,36435458
5369231,81192500
132626507,239537870
28178051,221621295
54594113,204461871
3285586,123026700
134116374,297991778
135378246,19299621
1211491,136221535
317091,151712003
21827502,270858742
59683491,34686457
136592694,305399617
51004531,178721544
102415156,297406381
114278486,234811391
38026943,20061788
18382879,129504086
1591612,388604292
128535231,323827682
120430102,369745232
115669976,304554880
26412532,357375905
136592694,101452525
12350817,208604907
30601071,282034343
130797629,43125253
110169262,254391303
52004090,42780733
138065199,392329577
123384614,24181441
2048794,349017358
127916115,93321106
59472933,115152156
19950899,84853331
25438534,298471056
112101175,285022820
3320605,215243753
123154961,294264177
43205692,378730350
50845861,398684530
25337005,239548487
51401023,332631806
56818905,192196843
17562880,213582398
13709817,56872257
111124222,152521101
131566256,93121568
50115850,302070036
12546384,229343937
138560071,2251028
41713750,377653215
24891238,138498945
26412532,319618270
105805055,354115553
36375425,285705316
40144444,286362943
40528453,361357012
114278486,105509640
121883405,274749242
130205933,94874554
45263381,370092715
43205692,210060973
5683394,87433281
26412532,269767436
134116374,310599523
110946571,147950706
35687702,25146338
140342846,104188496
130118906,56839560
113512469,277854490
42793246,332975970
35520386,281214205
28557548,165389853
46275299,280847862
64422168,277566386
12405354,333866038
4209449,69692737
33253837,17782989
5708087,298172271
19950899,214033234
131395085,321599479
18856090,377362284
57380691,303002557
27624578,126666470
46275299,175526406
2854798,192885971
48038844,46561786
39092792,246497703
38686856,167448117
106290839,293155884
104550352,167226076
23382373,127577133
32679361,135707416
101785678,389027037
115594814,198274022
47688515,214365407
17562880,392337274
40528453,112501186
15389083,177194300
3320605,205443169
140892989,346234000
49060518,228097540
137358666,1741884
135567210,316487587
127414902,92120508
126205599,384583582
54041681,146662167
2961442,267909918
116340014,355845192
134979525,59656289
114099881,342049652
136948968,140883116
32384032,319984203
1591612,36907872
52672178,71400019
49537083,327787266
17562880,375360011
64515237,349826940
29235785,139744584
121883405,271705542
56269254,297143588
28046897,189066744
26633944,101223894
111408175,298206428
52403660,39070974
54041681,380792122
28047761,271001549
137758701,324415077
40144444,287549199
139834975,224610957
132626507,297242296
138560071,256012042
134116374,56943774
36500483,323250000
120278269,358202857
122630648,334485827
2854798,339607718
63623282,124405283
10692996,269976923
136286592,341533485
136286592,113029307
135378246,154200932
15910300,312853696
13344675,195140715
102419146,149688569
3444136,167838111
142159824,179625206
104550352,83931547
115170791,207304021
24870148,32656554
141227570,263152606
100422676,261916960
135200142,127213733
27435290,241093016
32795881,344442447
103823974,131120022
111124222,148531054
40528453,319719400
46312028,5868986
20501826,344294537
119877840,100680477
121923944,73681123
29747300,139138580
27951998,114159376
15033334,74207546
10238478,345791849
50936650,376180369
36375425,350742991
3285586,364060819
42096946,129509881
54761921,102624623
107818388,342644322
18366415,343379370
50142094,49242654
17307610,277237436
5369231,36641963
34299988,380771314
109326356,18068814
115554515,123191021
107266523,73405614
14969215,204515380
132541898,342241097
46729748,310695911
5683394,262027557
106290839,332534626
120660040,213088527
61432703,56593125
35687702,152245186
137758701,222559857
36375425,188629532
26412532,122134024
48931647,202878865
105805055,176782205
39329021,262546497
30009492,196793876
42096946,5577451
20231406,75125844
107002409,96442827
36656480,31123422
100397503,43249679
135894801,230177216
18959614,89867174
124675478,331422928
59356413,111995493
58144554,328380799
142226949,213070798
139060891,207152485
43205692,6310574
31182685,134493168
135723243,378030979
11594934,55559718
23579299,259139642
108809234,278950351
10820115,303788543
102784585,54928562
131771456,403813216
107818388,391528720
44359823,318549871
24360931,181797452
50936650,173985396
16088923,208304837
142014633,365217992
23344525,310112322
130205933,140584764
131856122,131068480
131978114,23324237
48362340,270145097
23048536,394427694
27496280,86610821
53034371,216097123
11436462,393177247
137856687,359878214
115537643,250430233
58581573,389273938
4906718,384087944
106508942,20108662
40849750,399757811
35520386,366127367
57679953,353255234
5369231,118143895
116159885,185711508
37100390,399051184
106655468,60389288
120305341,156297357
37100390,76934427
11436462,154454692
112201231,305849282
44110187,163037053
43205692,187708707
109092473,304417285
111124222,73715157
32928007,232510694
103316629,282492947
120489568,36889649
36375425,306967875
5865371,258512120
25286173,223009415
110948224,202804844
1211491,349443097
28785719,375648589
135567210,198438891
17562880,150001246
43308475,288189766
124675478,203541901
109092473,100284729
104526493,51227980
29201000,68872441
104550352,360143307
130118906,227158875
106290839,236959865
11366706,314633261
52542581,35964969
46275299,106334228
26352376,37672618
121271681,51200886
34299988,121761429
50260039,275264557
135792408,290999637
32307529,118576119
106290839,148593624
141816551,265538909
53029436,313263267
117199100,165999446
102681517,112523398
135200142,283700887
29120381,111159845
42096946,208389721
127919298,323349755
5369231,136350746
101680957,52222250
127204677,51835235
106778951,71480742
18594472,361190274
116000306,294095847
111382789,261554871
50260039,251443481
20714892,342622976
128496906,86623018
132626507,11492957
44149997,339797068
14602569,153074730
138560071,100530226
39329021,225321535
49669986,102956996
49669986,108206610
29499215,233721639
32339254,135431343
123791447,25289878
19371422,73230566
137372640,296673848
34125247,168698202
42096946,192410537
130797629,79199643
25337005,202052064
101459920,334455000
22094658,62646555
22259706,174667522
130979492,211722381
121575080,64739112
43205692,173429366
106751135,33636987
141287867,296607838
46312028,163580440
3320605,34614168
44182382,291503193
139274689,47904066
115761083,269477241
5369231,18311946
106166372,52755798
34710466,146806298
111913753,53750819
47929271,84711749
52392671,232951111
61432703,337098384
115761083,64989800
128902392,169675009
50202820,325100443
53034371,335282039
100442521,169674678
12952941,310341265
51813809,254637907
5708087,207575264
3408454,36348977
36375425,172743629
5708087,249026377
115537643,190442830
17562880,89075900
42793246,330687918
36375425,31728369
49706772,22363485
49669986,367180865
130205933,159573205
18496468,122040531
120305341,49718239
112518838,371150215
32086903,208454654
36198131,258349063
121299887,336162847
24186535,315598734
3320605,362277971
51813809,43644196
18959614,46655123
24472810,366516190
109128542,177802186
135378246,228836179
17307610,83021223
46539368,216867280
51813809,353955446
136297512,351257873
4365869,85034392
54041681,303563756
110883802,309020623
131856122,71750778
31182685,300199661
109554732,349416845
135378246,218735110
135567210,216916207
138560071,197224114
60956726,341849097
107264414,274520757
317091,345845463
54041681,954972
16407724,374836139
132626507,242949785
25767094,382991417
137758701,304333357
50114359,183038900
62879735,311053665
54041681,303623649
24870718,47575036
2437852,310589979
37100390,337470852
2231431,144172733
132626507,9373332
121048688,208843421
63004058,19155415
17219776,195221265
140733671,133613056
135567210,56354946
62164715,127372719
115594814,26701705
3408454,309906509
19371422,285938503
112141018,31193281
125461376,29659187
137490870,38600045
120305341,215082369
111070759,48923717
43205692,396171430
49711251,369941663
132506225,332946844
116159885,355231933
16407724,13016443
51318043,291111902
106290839,292666180
2854798,210553677
120305341,99391402
132626507,20897866
27460736,17220659
110128897,68150084
43205692,290460337
41944078,299178766
122132057,401112094
22094658,225773082
25609192,135038181
53187338,94223723
32079118,23362852
38748722,74887109
107143838,156417717
39329021,192550294
135597549,260587698
131856122,163456075
5369231,201233591
100442521,85464552
22726524,160306894
59520279,209497906
130205933,33579379
21150501,327378015
62109026,279616096
130797629,277005696
118144704,242795926
45263381,350471376
102523843,160276615
132626507,372827713
25337005,126313845
31182685,73233753
6357161,372332367
130797629,361263671
115537643,40806602
58399743,217054155
100397503,132568395
25337005,186574281
129052581,359373416
39759851,16008761
62626655,344154607
65095287,71257284
117152864,399396782
18500740,196889854
138961180,243088323
103490614,300814663
5369231,394658338
113210000,117811024
25337005,257955347
21672339,42241079
137525448,161014666
104876086,202040533
128912448,388682706
20612499,212936741
51486058,155369656
131975939,256553178
24273163,8851276
20899983,151189487
39329021,383830351
124166879,185163027
120430102,238390216
25337005,129756638
59556336,157378005
130797629,133801038
36375425,333166062
108485978,130735972
111413851,37241854
18488008,320919131
12952941,12307439
48362340,118448109
135567210,23384815
1749103,368120782
135809553,188340393
132626507,291838996
27317801,389851206
116340014,54198076
135567210,56262444
55028609,242953799
130797629,350606029
135567210,172837055
36375425,333750284
140318987,341161365
103904422,97518985
36901706,249403056
112658053,1061648
27795908,8747111
135567210,346516809
36639152,188829201
42096946,347300442
134116374,174227711
135597549,323375247
135378246,372797306
113190941,102360256
39329021,179222099
20501826,238675841
105410696,313461858
57380691,174572889
134116374,242125236
161481,207011999
121923944,381679323
43205692,311213714
136286592,282093572
101785678,305635498
2048794,288689069
317091,256677806
134891106,5912528
11183940,43804991
48038844,226715384
119178861,111615598
113579729,105207520
59556336,109257437
105317546,337616433
130797629,387630320
34299988,293266990
6264206,75310164
29747300,45438112
63630212,370963500
60064811,283504687
135854331,105026734
116523407,119930041
447828,206016051
28721261,307137423
41558392,198484425
47688515,183873984
132626507,179516225
44142824,280668731
17171257,294328829
106290839,341917257
18444517,177231251
109399568,306919627
111413851,233216799
5296388,252768505
49221063,211757470
35520386,327479309
123839396,173802353
114278486,318551740
28178051,33082455
22726524,237397087
