user_id,item_id
18382879,129504086
25337005,126313845
137507730,358788976
31182685,73233753
42096946,395074329
20231406,352931589
45629939,184931760
33635794,94474707
317091,326108663
48362340,119661254
136757115,244586231
103582819,190639367
101785678,397629720
44691722,31258704
49667649,204929678
49669986,108206610
11366706,233101284
25337005,186574281
102681517,188563767
48362340,207293773
39759851,16008761
109737327,150724185
26412532,357375905
136592694,101452525
29194001,351601141
12350817,208604907
116159885,384236071
136286592,305687250
37100390,399051184
28046897,189066744
113010458,86463202
130797629,43125253
6357161,372332367
56743230,295993609
138065199,392329577
20462589,49483732
49221063,39475027
112141018,239817985
16407724,13016443
130797629,187633154
13305411,27604851
142014633,302419754
127414902,141412895
134891106,179345572
114278486,105509640
128535231,323827682
2048794,349017358
127916115,93321106
14083845,123509275
104876086,202040533
128441868,276316706
19950899,84853331
112658053,220520698
56993964,308089680
25438534,298471056
50936650,99485837
29499215,233721639
42096946,403867251
28557548,10963574
120305341,143215991
3320605,215243753
2961442,351334128
43484740,88769
43205692,378730350
123791447,25289878
50845861,398684530
35482754,307600160
56818905,192196843
107447408,328689347
24273163,8851276
136903092,27791500
18500740,196889854
58399743,217054155
115594814,248031234
13709817,56872257
39329021,383830351
35687702,282734411
50805790,127342263
120430102,238390216
23246977,74146639
105679988,109342854
136286592,51472776
25337005,129756638
48790890,337484257
59556336,157378005
130797629,133801038
36375425,333166062
37100390,76934427
530238,165455096
18488008,320919131
12952941,12307439
138560071,2251028
48362340,118448109
118822821,758746
142014633,392406846
135567210,23384815
36375425,38592750
36375425,350742991
11436462,154454692
136286592,377941675
26412532,319618270
120660040,85535350
105805055,354115553
46729748,400840831
116909354,254026670
36375425,285705316
25286173,330209848
112201231,305849282
120306985,269081751
135567210,256025991
49221063,196613518
39329021,206358562
56818905,125153280
116340014,54198076
135567210,56262444
115537643,357213564
40528453,361357012
42096946,386923481
5027015,262178796
130797629,350606029
122986796,75590335
36375425,333750284
115669976,304554880
42096946,120214329
103904422,97518985
54041681,241195323
136286592,232886648
130205933,94874554
36901706,249403056
44110187,163037053
121923944,80225661
5683394,87433281
33253837,311262304
65095287,71257284
12952941,316324532
26412532,269767436
105906755,63840223
130507850,264647139
56269254,161850979
18176035,282958866
134116374,310599523
135567210,263346627
44218451,98181868
61432703,367006414
110946571,147950706
121262927,242850512
18488008,382134731
17562880,173137793
42096946,192410537
25337005,37573066
107447408,403434589
35323402,219879600
48674940,312219367
35687702,25146338
64860450,326293094
136286592,222767568
100724935,289562674
138560071,276364549
20307660,240850430
5369231,373402037
42793246,332975970
36639152,188829201
35520386,281214205
23688622,5336733
28557548,165389853
23579299,148430748
42096946,347300442
111311287,344702101
12405354,333866038
134116374,174227711
4209449,69692737
115537643,272990629
135378246,372797306
138961180,243088323
62109026,279616096
39329021,179222099
29684399,239524892
5708087,298172271
118524951,159337725
112631605,206607870
19950899,214033234
42096946,70772681
135378246,218735110
50936650,376180369
48967362,311913498
131395085,321599479
43205692,239345359
101680957,52222250
29780294,7525929
18856090,377362284
134979525,316347872
57380691,303002557
32339254,296529716
25337005,194972083
25337005,120660642
15033334,297189143
20714892,342622976
122645273,33222349
135944085,288901291
131856122,254220669
43205692,290460337
29954210,375891856
134116374,242125236
5369231,394658338
36375425,74196434
22726524,237397087
48038844,226715384
2854798,183548496
44328050,199691221
104550352,167226076
12506484,317247542
41713750,235472915
25068286,294122948
140342846,196425668
135567210,55858825
29747300,139138580
32679361,135707416
17562880,367985636
111793402,194109891
112647019,57221835
115537643,349595589
136286592,159396014
131856122,286020089
43205692,311213714
135919551,263134061
48967362,68940123
136286592,282093572
115594814,198274022
109016093,398105124
101785678,305635498
56818905,382993678
135567210,286681441
137507730,236303333
29201000,82160787
17562880,392337274
317091,256677806
40528453,112501186
23579299,190856333
13167552,109518814
3320605,205443169
51318043,383542773
140892989,346234000
129887427,97725387
49060518,228097540
134764464,320115575
161481,207011999
35520386,184803032
139384858,59615665
104165455,27422788
119178861,111615598
63220007,229076252
26412532,305683204
26926537,262414625
59556336,109257437
11366706,314994124
58581573,389273938
130797629,387630320
115537643,103011981
116523407,360817002
39329021,167169765
29747300,45438112
115537643,244354451
112658053,1061648
54041681,146662167
6357161,32243732
2961442,267909918
25286173,160598516
36375425,108823669
103823974,131120022
36656480,359497854
16476718,11672291
116340014,355845192
120278269,358202857
60064811,283504687
135854331,105026734
114099881,342049652
116523407,119930041
131566256,93121568
104900356,108771067
136948968,140883116
32384032,319984203
60268781,156990255
124956647,321594892
135894801,30244339
57679953,353255234
101823100,80784169
120305341,98445367
18959614,61535141
17562880,375360011
20231406,286026539
29235785,139744584
121883405,271705542
116340014,117719102
59472933,115152156
17562880,66593498
38974214,322550392
41558392,198484425
121883405,349199984
47688515,183873984
135567210,33836737
132626507,179516225
44142824,280668731
61875821,117407376
46729748,121219488
107266523,73405614
52403660,39070974
54041681,380792122
28047761,271001549
39329021,328376598
61432703,221058293
100184380,98113284
